pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
pi:	0.000000	ss:	0	D:	0.000000	thetaH:	0.000000	H:	-0.000000
