3
15
14
11
11
6
14
5
10
9
19
23
17
10
14
4
3
14
5
9
8
9
4
6
18
13
13
23
8
1
5
20
6
11
9
7
8
4
7
5
13
8
11
8
16
3
5
7
15
10
7
9
7
13
13
6
8
24
6
22
14
8
11
13
12
12
7
10
14
7
18
11
3
13
12
10
17
15
9
14
8
18
10
11
11
17
24
6
0
13
5
7
12
4
21
19
11
16
12
16
4
11
8
13
5
5
10
5
15
4
15
5
13
17
11
16
18
7
21
6
24
15
15
22
7
4
3
10
2
25
7
8
12
25
30
6
10
19
12
4
8
9
18
16
10
9
17
11
11
10
8
14
11
13
22
6
22
5
6
6
30
12
10
8
6
14
10
15
14
8
11
11
3
6
10
6
10
14
11
15
7
4
8
11
12
3
10
12
2
1
10
13
6
5
10
5
12
14
6
10
15
14
6
3
12
11
10
20
13
7
9
5
9
6
12
10
11
25
29
8
13
24
10
9
17
5
1
7
12
4
5
16
23
7
8
11
5
9
10
5
8
10
27
9
9
8
15
7
11
13
6
6
14
12
7
8
2
11
17
8
8
14
15
18
13
10
9
0
23
14
16
18
4
6
14
15
2
7
3
6
9
1
31
12
9
8
3
12
3
11
4
9
12
8
12
8
7
11
10
8
11
36
6
5
13
19
12
24
10
17
9
14
9
15
9
27
5
11
12
4
17
22
6
7
17
13
24
8
8
18
15
10
7
9
4
12
10
8
19
16
8
10
11
5
13
15
7
14
9
3
11
21
7
8
8
25
12
8
3
10
2
8
15
6
8
15
7
18
18
13
16
10
4
8
26
21
12
6
15
9
7
11
4
4
3
18
19
9
13
6
50
9
9
27
2
15
3
15
24
10
15
19
12
8
4
12
23
10
7
15
11
10
8
10
13
14
13
4
11
4
7
6
3
3
5
13
18
10
2
12
8
4
17
10
17
3
13
7
12
6
8
9
15
7
14
9
5
13
11
4
10
26
20
7
20
7
3
12
4
8
20
10
11
9
10
14
10
31
11
12
23
6
18
10
7
9
18
2
10
14
8
7
7
12
5
8
18
12
8
5
10
11
2
16
8
19
5
14
17
4
12
10
5
10
9
20
6
12
2
16
10
15
15
8
18
14
7
7
5
19
6
7
9
18
15
26
6
15
7
12
2
7
13
17
6
8
5
6
4
13
3
15
30
17
41
27
5
7
16
14
7
13
10
21
12
17
4
8
24
15
13
9
23
13
5
6
11
20
10
10
4
11
11
5
15
13
13
30
10
14
8
24
8
16
11
13
6
7
15
19
6
11
4
10
13
3
7
6
13
9
6
5
10
9
10
15
22
4
3
24
9
29
6
21
7
12
14
18
6
4
15
14
20
13
7
16
16
15
7
8
20
10
23
11
8
40
8
10
20
6
6
7
8
26
15
7
12
26
10
7
22
8
6
0
8
11
8
8
7
14
17
11
15
27
13
11
6
7
8
11
1
8
5
9
11
17
18
10
6
6
8
9
17
13
11
10
14
13
14
10
16
14
8
3
4
13
9
11
4
8
21
11
15
6
5
11
4
5
14
14
3
9
6
14
5
10
8
11
11
17
17
19
4
13
19
5
23
10
7
13
13
7
7
6
8
12
14
22
16
11
11
10
2
12
7
20
11
10
6
12
9
11
4
20
7
4
5
10
13
13
10
24
13
18
18
33
21
4
12
6
7
7
8
23
4
8
7
14
7
14
8
9
6
12
7
9
10
10
9
10
12
7
9
17
7
10
5
6
12
18
5
7
3
4
3
12
15
18
13
8
11
8
4
18
18
23
6
5
10
7
15
5
15
8
8
12
19
7
13
17
14
5
9
23
4
18
5
7
13
9
17
2
8
13
8
13
6
25
12
9
18
9
13
12
4
9
10
18
3
13
11
6
8
9
4
11
6
19
4
12
28
12
4
6
4
7
17
6
12
13
6
14
8
9
7
12
21
14
9
13
4
25
7
11
12
3
15
16
30
16
38
9
10
10
10
16
3
14
6
8
16
7
6
9
9
19
11
9
14
14
15
10
5
8
11
15
9
4
20
13
8
8
19
18
14
15
21
12
9
21
5
9
14
11
5
10
12
6
11
8
9
4
13
15
5
7
9
14
7
30
6
13
14
8
15
23
12
6
4
5
6
16
13
18
3
4
6
13
6
11
18
12
17
9
16
9
24
6
12
11
7
4
9
2
9
9
8
10
7
15
asd
16
16
16
10
17
16
10
7
20
11
9
6
22
11
11
11
17
3
18
11
17
7
3
14
20
15
9
15
21
7
5
9
16
17
6
11
5
20
17
7
18
1
8
11
10
6
9
4
9
8
10
